没去看演出，我很后悔。,I regret not going to the show.,后悔,hòuhuǐ,v.,regret; repent
thick,厚,hòu,adj.,这本书太厚了。,
这本书太厚了。,This book is too thick.,厚,hòu,adj.,thick
thickness,厚,hòu,n.,地上的雪有一米厚。,
地上的雪有一米厚。,The snow on the ground is one meter thick.,厚,hòu,n.,thickness
the Internet,互联网,hùliánwǎng,n.,互联网给人们的生活带来了很多方便。,
互联网给人们的生活带来了很多方便。,The Internet brings a lot of convenience to people's lives.,互联网,hùliánwǎng,n.,the Internet
each other; one another,互相,hùxiāng,adv.,我们是邻居，应该互相帮助。,
我们是邻居，应该互相帮助。,We are neighbors and should help each other.,互相,hùxiāng,adv.,each other; one another
nurse,护士,hùshi,n.,护士正在给病人打针。,
护士正在给病人打针。,The nurse is injecting the patient.,护士,hùshi,n.,nurse
doubt; suspect,怀疑,huáiyí,v.,我怀疑他忘了今天要开会。,
我怀疑他忘了今天要开会。,I suspect he forgot to have a meeting today.,怀疑,huáiyí,v.,doubt; suspect
recall,回忆,huíyì,v.,我们经常回忆起小时候的事情。,
我们经常回忆起小时候的事情。,We often recall things from our childhood.,回忆,huíyì,v.,recall
memory; recollection,回忆,huíyì,n.,大学生活给我们留下了美好的回忆。,
大学生活给我们留下了美好的回忆。,College life has left us with wonderful memories.,回忆,huíyì,n.,memory; recollection
take exercise,活动,huódòng,v.,我去公园里活动活动。,
我去公园里活动活动。,I go to the park for activities.,活动,huódòng,v.,take exercise
activity,活动,huódòng,n.,这次活动组织得很成功。,
这次活动组织得很成功。,The event was a success.,活动,huódòng,n.,activity
lively,活泼,huópō,adj.,妹妹是个活泼可爱的小女孩。,
妹妹是个活泼可爱的小女孩。,My sister is a lively and cute little girl.,活泼,huópō,adj.,lively
fire,火,huǒ,n.,森林着火了。,
森林着火了。,The forest is on fire.,火,huǒ,n.,fire
anger; irritation,火,huǒ,n.,请别发火。,
请别发火。,Please don't get angry.,火,huǒ,n.,anger; irritation
fashionable; popular; prosperous,火,huǒ,adj.,最近我们的生意很火。,
最近我们的生意很火。,Our business has been hot lately.,火,huǒ,adj.,fashionable; popular; prosperous
get; obtain,获得,huòdé,v.,祝贺你们获得了好成绩。,
祝贺你们获得了好成绩。,Congratulations on your good work.,获得,huòdé,v.,get; obtain
positive; vigorous,积极,jījí,adj.,我们要用积极的态度面对生活。,
我们要用积极的态度面对生活。,We need to approach life with a positive attitude.,积极,jījí,adj.,positive; vigorous
accumulate,积累,jīlěi,v.,他在工作中积累了丰富的经验。,
他在工作中积累了丰富的经验。,He has accumulated a wealth of experience in his work.,积累,jīlěi,v.,accumulate
accumulation,积累,jīlěi,n.,经过多年的积累，他的语言水平有了很大提高。,
经过多年的积累，他的语言水平有了很大提高。,"After years of accumulation, his language level has greatly improved.",积累,jīlěi,n.,accumulation
basis; foundation,基础,jīchǔ,n.,请在原来的基础上再改一改。,
请在原来的基础上再改一改。,Please try again from the original.,基础,jīchǔ,n.,basis; foundation
basic,基础,jīchǔ,adj.,我学习了一些基础的语法知识。,
我学习了一些基础的语法知识。,I learned some basic grammar.,基础,jīchǔ,adj.,basic
stir; excite; move,激动,jīdòng,adj.,看了这部电影，我很激动。,
看了这部电影，我很激动。,I was thrilled to see the movie.,激动,jīdòng,adj.,stir; excite; move
thrill; inspire,激动,jīdòng,v.,这个消息真是激动人心。,
这个消息真是激动人心。,This news is really exciting.,激动,jīdòng,v.,thrill; inspire
in time,及时,jíshí,adv.,谢谢你及时赶来帮助我。,
谢谢你及时赶来帮助我。,Thank you for coming in time to help me.,及时,jíshí,adv.,in time
just right; just enough,及时,jíshí,adj.,这场雨下得很及时。,
这场雨下得很及时。,It was raining in time.,及时,jíshí,adj.,just right; just enough
even if,即使,jíshǐ,conj.,即使遇到了困难也不要放弃。,
即使遇到了困难也不要放弃。,Don't give up even when you're in trouble.,即使,jíshǐ,conj.,even if
plan,计划,jìhuà,n.,这个计划很不错，你就按照它去做吧。,
这个计划很不错，你就按照它去做吧。,"This plan is very good, you should do it accordingly.",计划,jìhuà,n.,plan
plan to do sth,计划,jìhuà,v.,我们计划在五一节那天结婚。,
我们计划在五一节那天结婚。,We plan to get married on May Day.,计划,jìhuà,v.,plan to do sth
computer,计算机,jìsuànjī,n.,每个教室里都有一台计算机。,
每个教室里都有一台计算机。,There is a computer in every classroom.,计算机,jìsuànjī,n.,computer
reporter; journalist,记者,jìzhě,n.,一位记者报道了这个消息。,
一位记者报道了这个消息。,A reporter reported the news.,记者,jìzhě,n.,reporter; journalist
technology; technique,技术,jìshù,n.,这是一个复杂的技术问题。,
这是一个复杂的技术问题。,This is a complex technical issue.,技术,jìshù,n.,technology; technique
since,既然,jìrán,conj.,你既然答应了，就要把事情办好。,
你既然答应了，就要把事情办好。,"Since you said yes, you have to get things done.",既然,jìrán,conj.,since
continue; proceed; carry on; get on; keep on,继续,jìxù,adv.,请大家休息一会儿，十分钟后继续上课。,
请大家休息一会儿，十分钟后继续上课。,[Translation error],继续,jìxù,adv.,continue; proceed; carry on; get on; keep on
mail,寄,jì,v.,你的信已经寄到。,
你的信已经寄到。,Your letter has arrived.,寄,jì,v.,mail
work overtime,加班,jiābān,sv.,这个星期，我们几乎每天都加班。,
这个星期，我们几乎每天都加班。,This week we are working overtime almost every day.,加班,jiābān,sv.,work overtime
gas station,加油站,jiāyóuzhàn,n.,你家附近有加油站吗？,
你家附近有加油站吗？,Is there a gas station near your home?,加油站,jiāyóuzhàn,n.,gas station
furniture,家具,jiājù,n.,搬家后我们换了新家具。,
搬家后我们换了新家具。,We changed the furniture after moving.,家具,jiājù,n.,furniture
price,价格,jiàgé,n.,从去年开始，汽车的价格在降低。,
从去年开始，汽车的价格在降低。,The price of cars has been falling since last year.,价格,jiàgé,n.,price
fake; false,假,jiǎ,adj.,做人要诚实，不能说假话。,
做人要诚实，不能说假话。,Be honest and do not tell lies.,假,jiǎ,adj.,fake; false
insist on; persist in; keep up; stand on,坚持,jiānchí,v.,他一直坚持自己的看法。,
他一直坚持自己的看法。,He always stuck to his point of view.,坚持,jiānchí,v.,insist on; persist in; keep up; stand on
lose weight,减肥,jiǎnféi,sv.,我每天跑步减肥。,
我每天跑步减肥。,I run to lose weight every day.,减肥,jiǎnféi,sv.,lose weight
reduce; decrease; cut down; diminish,减少,jiǎnshǎo,v.,顾客减少了三分之一。,
顾客减少了三分之一。,Customers decreased by a third.,减少,jiǎnshǎo,v.,reduce; decrease; cut down; diminish
suggest; advise,建议,jiànyì,v.,我建议明天休息一天。,
我建议明天休息一天。,I suggest a day off tomorrow.,建议,jiànyì,v.,suggest; advise
suggestion; advice,建议,jiànyì,n.,他提出了很多有用的建议。,
他提出了很多有用的建议。,He made a lot of useful suggestions.,建议,jiànyì,n.,suggestion; advice
in the future; later,将来,jiānglái,n.,将来你打算做什么工作？,
将来你打算做什么工作？,What do you plan to do in the future?,将来,jiānglái,n.,in the future; later
prize; reward; award; bonus,奖金,jiǎngjīn,n.,我们年底发了一笔奖金。,
我们年底发了一笔奖金。,We sent a bonus at the end of the year.,奖金,jiǎngjīn,n.,prize; reward; award; bonus
lower; reduce; decrease,降低,jiàngdī,v.,秋天来了，温度开始降低了。,
秋天来了，温度开始降低了。,Autumn is here and the temperature is starting to drop.,降低,jiàngdī,v.,lower; reduce; decrease
give; hand over,交,jiāo,v.,我已经把材料交给经理了。,
我已经把材料交给经理了。,I've given the materials to the manager.,交,jiāo,v.,give; hand over
make friends,交,jiāo,v.,我交了很多中国朋友。,
我交了很多中国朋友。,I have made a lot of Chinese friends.,交,jiāo,v.,make friends
communicate,交流,jiāoliú,v.,语言是人和人之间交流的工具。,
语言是人和人之间交流的工具。,Language is a tool for people to communicate with each other.,交流,jiāoliú,v.,communicate
have an exchange with,交流,jiāoliú,v.,国家之间的文化交流越来越丰富。,
国家之间的文化交流越来越丰富。,Cultural exchanges between countries are getting richer and richer.,交流,jiāoliú,v.,have an exchange with
traffic,交通,jiāotōng,n.,常用的交通工具有汽车、火车、飞机等。,
常用的交通工具有汽车、火车、飞机等。,"Common means of transportation are cars, trains, planes, etc.",交通,jiāotōng,n.,traffic
suburbs; outskirts,郊区,jiāoqū,n.,我住在郊区，开车半个小时就能到市中心。,
我住在郊区，开车半个小时就能到市中心。,"I live on the outskirts of town, half an hour's drive to the city center.",郊区,jiāoqū,n.,suburbs; outskirts
proud,骄傲,jiāo’ào,adj.,获得了成功也不能太骄傲。,
获得了成功也不能太骄傲。,You can't be too proud of your success.,骄傲,jiāo’ào,adj.,proud
jiaozi; dumpling,饺子,jiǎozi,n.,中国人过春节要吃饺子。,
中国人过春节要吃饺子。,Chinese people eat dumplings for the Spring Festival.,饺子,jiǎozi,n.,jiaozi; dumpling
professor,教授,jiàoshòu,n.,他是一位大学教授。,
他是一位大学教授。,He is a university professor.,教授,jiàoshòu,n.,professor
education,教育,jiàoyù,n.,父母很重视孩子的教育。,
父母很重视孩子的教育。,Parents value their children's education.,教育,jiàoyù,n.,education
educate,教育,jiàoyù,v.,爸爸经常教育我要做一个诚实的人。,
爸爸经常教育我要做一个诚实的人。,Dad always taught me to be honest.,教育,jiàoyù,v.,educate
accept; take up,接受,jiēshòu,v.,你的意见我都接受。,
你的意见我都接受。,I accept all your suggestions.,接受,jiēshòu,v.,accept; take up
continue; go on,接着,jiēzhe,v.,他想了一会儿接着写。,
他想了一会儿接着写。,He thought for a moment and then wrote.,接着,jiēzhe,v.,continue; go on
section; period of class,节,jié,nm.,我们下午只有一节课。,
我们下午只有一节课。,We only have one lesson in the afternoon.,节,jié,nm.,section; period of class
economize; save; spare,节约,jiéyuē,v.,请节约用水。,
请节约用水。,Please conserve water.,节约,jiéyuē,v.,economize; save; spare
result,结果,jiéguǒ,n.,你看比赛了吗，结果怎么样？,
你看比赛了吗，结果怎么样？,Did you watch the match? What was the result?,结果,jiéguǒ,n.,result
explain; interpret; define,解释,jiěshì,v.,他把原因解释得很清楚。,
他把原因解释得很清楚。,He explained the reason very clearly.,解释,jiěshì,v.,explain; interpret; define
explanation; comment; construction; exposition,解释,jiěshì,n.,请允许我对这件事做个解释。,
请允许我对这件事做个解释。,Allow me to explain.,解释,jiěshì,n.,explanation; comment; construction; exposition
although; even though,尽管,jǐnguǎn,conj.,尽管我认识他很久了，但是并不了解。,
尽管我认识他很久了，但是并不了解。,"Although I've known him for a long time, I don't know him.",尽管,jǐnguǎn,conj.,although; even though
feel nervous,紧张,jǐnzhāng,adj.,第一次演出，他很紧张。,
第一次演出，他很紧张。,"For the first performance, he was nervous.",紧张,jǐnzhāng,adj.,feel nervous
execute; carry out,进行,jìnxíng,v.,比赛还在进行。,
比赛还在进行。,The game is still going on.,进行,jìnxíng,v.,execute; carry out
forbid; prohibit,禁止,jìnzhǐ,v.,公共场所禁止抽烟。,
公共场所禁止抽烟。,Smoking is not allowed in public places.,禁止,jìnzhǐ,v.,forbid; prohibit
Beijing Opera,京剧,jīngjù,n.,她是一位著名的京剧演员。,
她是一位著名的京剧演员。,She is a famous Peking Opera actress.,京剧,jīngjù,n.,Beijing Opera
economy,经济,jīngjì,n.,近些年来这个城市的经济发展很快快。,
近些年来这个城市的经济发展很快快。,The city's economy has grown rapidly in recent years.,经济,jīngjì,n.,economy
go through; experience; undergo,经历,jīnglì,v.,这段时间，我经历了很多事情。,
这段时间，我经历了很多事情。,I've been through a lot during this time.,经历,jīnglì,v.,go through; experience; undergo
one's past experiences,经历,jīnglì,n.,我的经历我都写在这本书里了。,
我的经历我都写在这本书里了。,My experience is written in this book.,经历,jīnglì,n.,one's past experiences
experience,经验,jīngyàn,n.,他在工作中积累了很多经验。,
他在工作中积累了很多经验。,He has accumulated a lot of experience in his work.,经验,jīngyàn,n.,experience
"(of a performance, match, etc.) brilliant, wonderful",精彩,jīngcǎi,adj.,你们的表演真精彩，大家都很喜欢。,
你们的表演真精彩，大家都很喜欢。,Your performance was amazing and everyone loved it.,精彩,jīngcǎi,adj.,"(of a performance, match, etc.) brilliant, wonderful"
scenery; view,景色,jǐngsè,n.,日落的时候，海边的景色很美。,
日落的时候，海边的景色很美。,The view by the sea is beautiful at sunset.,景色,jǐngsè,n.,scenery; view
policeman; policewoman ; cop,警察,jǐngchá,n.,我从小就想成为一名警察。,
我从小就想成为一名警察。,I've wanted to be a cop since I was a kid.,警察,jǐngchá,n.,policeman; policewoman ; cop
compete; contend,竞争,jìngzhēng,v.,运动员们在赛场上激烈地竞争。,
运动员们在赛场上激烈地竞争。,Athletes compete fiercely on the field.,竞争,jìngzhēng,v.,compete; contend
unexpectedly,竟然,jìngrán,adv.,他们竟然只用了一周就完成了任务。,
他们竟然只用了一周就完成了任务。,It only took them a week to complete the task.,竟然,jìngrán,adv.,unexpectedly
mirror; glass,镜子,jìngzi,n.,对不起，我把镜子打破了。,
对不起，我把镜子打破了。,"Sorry, I broke the mirror.",镜子,jìngzi,n.,mirror; glass
on earth,究竟,jiūjìng,adv.,你究竟为什么哭呢？,
你究竟为什么哭呢？,Why are you crying?,究竟,jiūjìng,adv.,on earth
lift; hold up,举,jǔ,v.,大家还有问题吗？请举手。,
大家还有问题吗？请举手。,Any questions? Raise your hands.,举,jǔ,v.,lift; hold up
"hold (an exhibition, contest, etc.)",举办,jǔbàn,v.,这个活动由我们来举办。,
这个活动由我们来举办。,This event is hosted by us.,举办,jǔbàn,v.,"hold (an exhibition, contest, etc.)"
perform; take place,举行,jǔxíng,v.,会议两点钟举行。,
会议两点钟举行。,The meeting took place at two o'clock.,举行,jǔxíng,v.,perform; take place
decline; reject,拒绝,jùjué,v.,他拒绝了大家的邀请。,
他拒绝了大家的邀请。,He declined everyone's invitation.,拒绝,jùjué,v.,decline; reject
be apart from; be at a distance from,距离,jùlí,v.,我家距离公司很远。,
我家距离公司很远。,My house is far from the company.,距离,jùlí,v.,be apart from; be at a distance from
meeting; get-together,聚会,jùhuì,n.,明天有个聚会，你想参加吗？,
明天有个聚会，你想参加吗？,"There's a party tomorrow, do you want to go?",聚会,jùhuì,n.,meeting; get-together
make a joke,开玩笑,kāi wánxiào,n.,你是在开玩笑吧？,
你是在开玩笑吧？,You got to be kidding me.,开玩笑,kāi wánxiào,n.,make a joke
happy; joyful; delighted,开心,kāixīn,adj.,妹妹开心地笑了。,
妹妹开心地笑了。,My sister smiled happily.,开心,kāixīn,adj.,happy; joyful; delighted
opinion,看法,kànfǎ,n.,请说说您对这件事儿的看法吧。,
请说说您对这件事儿的看法吧。,Tell us what you think of this.,看法,kànfǎ,n.,opinion
think; consider,考虑,kǎolǜ,v.,我会认真考虑一下这个问题。,
我会认真考虑一下这个问题。,I'll think about it.,考虑,kǎolǜ,v.,think; consider
science,科学,kēxué,n.,他在学校里学习了很多科学知识。,
他在学校里学习了很多科学知识。,He learned a lot of science in school.,科学,kēxué,n.,science
used for plants,棵,kē,nm.,这棵树又高又大。,
这棵树又高又大。,This tree is tall and big.,棵,kē,nm.,used for plants
cough,咳嗽,késou,v.,他感冒了，咳嗽得很厉害。,
他感冒了，咳嗽得很厉害。,He had a cold and was coughing badly.,咳嗽,késou,v.,cough
pitiful; pitiable; poor,可怜,kělián,adj.,这个小孩儿找不到家了，真可怜。,
这个小孩儿找不到家了，真可怜。,"This child can't find a home, what a pity.",可怜,kělián,adj.,pitiful; pitiable; poor
but; yet; however,可是,kěshì,conj.,虽然我很想去，可是实在没时间。,
虽然我很想去，可是实在没时间。,"Although I would love to go, I really don't have time.",可是,kěshì,conj.,but; yet; however
regrettable; unfortunate,可惜,kěxī,adj.,你不能来参加我们的聚会太可惜了。,
你不能来参加我们的聚会太可惜了。,It's a shame you can't come to our party.,可惜,kěxī,adj.,regrettable; unfortunate
living room,客厅,kètīng,n.,爸爸正在客厅看电视呢。,
爸爸正在客厅看电视呢。,Dad is watching TV in the living room.,客厅,kètīng,n.,living room
certainly; surely,肯定,kěndìng,adv.,我五点以前肯定会回来。,
我五点以前肯定会回来。,I'll definitely be back by 5.,肯定,kěndìng,adv.,certainly; surely
empty; vacant,空,kōng,adj.,盒子里是空的，什么都没有。,
盒子里是空的，什么都没有。,"The box was empty, nothing.",空,kōng,adj.,empty; vacant
air,空气,kōngqì,n.,公园里空气非常新鲜。,
公园里空气非常新鲜。,The air in the park is very fresh.,空气,kōngqì,n.,air
perhaps; probably; maybe,恐怕,kǒngpà,adv.,恐怕要下雨了，你带伞了吗？,
恐怕要下雨了，你带伞了吗？,I'm afraid it's going to rain. Do you have an umbrella?,恐怕,kǒngpà,adv.,perhaps; probably; maybe
bitter,苦,kǔ,adj.,药太苦了，我不想吃。,
药太苦了，我不想吃。,"The medicine is too bitter, I don't want to take it.",苦,kǔ,adj.,bitter
mineral water,矿泉水,kuàngquánshuǐ,n.,我买了两瓶矿泉水。,
我买了两瓶矿泉水。,I bought two bottles of mineral water.,矿泉水,kuàngquánshuǐ,n.,mineral water
feel sleepy,困,kùn,adj.,我困了，要去睡觉。,
我困了，要去睡觉。,"I'm sleepy, I have to go to bed.",困,kùn,adj.,feel sleepy
trouble; difficulty,困难,kùnnan,n.,工作中，我们遇到了很多困难。,
工作中，我们遇到了很多困难。,We had a lot of difficulties at work.,困难,kùnnan,n.,trouble; difficulty
difficult; hard; tough,困难,kùnnan,adj.,这个任务对我来说很困难。,
这个任务对我来说很困难。,This task is difficult for me.,困难,kùnnan,adj.,difficult; hard; tough
trash can,垃圾桶,lājītǒng,n.,街上有许多垃圾桶。,
街上有许多垃圾桶。,There are many trash cans on the street.,垃圾桶,lājītǒng,n.,trash can
pull,拉,lā,v.,妈妈拉着女儿的手。,
妈妈拉着女儿的手。,The mother took her daughter's hand.,拉,lā,v.,pull
(of taste) spicy; hot,辣,là,adj.,我不习惯吃太辣的菜。,
我不习惯吃太辣的菜。,I'm not used to eating too spicy food.,辣,là,adj.,(of taste) spicy; hot
haven’t enough time,来不及,láibují,adj.,我今天早上起晚了，来不及吃早饭了。,
我今天早上起晚了，来不及吃早饭了。,"I woke up late this morning, too late for breakfast.",来不及,láibují,adj.,haven’t enough time
have enough time,来得及,láidejí,adj.,电影九点半才开始，还来得及。,
电影九点半才开始，还来得及。,"The movie didn't start until 9:30, and there was still time.",来得及,láidejí,adj.,have enough time
come from,来自,láizì,v.,他来自一个美丽的海边城市。,
他来自一个美丽的海边城市。,He comes from a beautiful seaside city.,来自,láizì,v.,come from
lazy,懒,lǎn,adj.,我家的小猫很懒，一个下午都在睡觉。,
我家的小猫很懒，一个下午都在睡觉。,My kitten is lazy and sleeps all afternoon.,懒,lǎn,adj.,lazy
squander; waste,浪费,làngfèi,v.,这样做只是浪费时间。,
这样做只是浪费时间。,This is just a waste of time.,浪费,làngfèi,v.,squander; waste
romantic,浪漫,làngmàn,adj.,这本书讲了一个浪漫的爱情故事。,
这本书讲了一个浪漫的爱情故事。,The book tells a romantic love story.,浪漫,làngmàn,adj.,romantic
tiger,老虎,lǎohǔ,n.,每次去动物园，儿子最喜欢看的就是老虎。,
每次去动物园，儿子最喜欢看的就是老虎。,"Every time I go to the zoo, my son's favorite thing to see is the tiger.",老虎,lǎohǔ,n.,tiger
calm; cool; dispassionate,冷静,lěngjìng,adj.,你十分冷静地面对这个问题。,
你十分冷静地面对这个问题。,You are very calmly confronted with this problem.,冷静,lěngjìng,adj.,calm; cool; dispassionate
calm down,冷静,lěngjìng,v.,你别激动，先冷静一下。,
你别激动，先冷静一下。,"Don't get excited, just calm down.",冷静,lěngjìng,v.,calm down
divorce,离婚,líhūn,v.,我最近才知道他们离婚了。,
我最近才知道他们离婚了。,I only recently learned that they were divorced.,离婚,líhūn,v.,divorce
Sunday,礼拜天,lǐbàitiān,n.,这个礼拜天，你有空吗？,
这个礼拜天，你有空吗？,Are you free this Sunday?,礼拜天,lǐbàitiān,n.,Sunday
politeness; manners; ceremony; civility,礼貌,lǐmào,n.,这个小朋友很有礼貌。,
这个小朋友很有礼貌。,This little friend is very polite.,礼貌,lǐmào,n.,politeness; manners; ceremony; civility
get a haircut,理发,lǐfà,v.,你什么时候去理发？,
你什么时候去理发？,When do you go for a haircut?,理发,lǐfà,v.,get a haircut
understand; comprehend,理解,lǐjiě,v.,这个问题你能理解了吗？,
这个问题你能理解了吗？,Do you understand the question?,理解,lǐjiě,v.,understand; comprehend
ideal; perfection,理想,lǐxiǎng,n.,每个人都有自己的理想。,
每个人都有自己的理想。,Everyone has their own ideals.,理想,lǐxiǎng,n.,ideal; perfection
perfect; desirable,理想,lǐxiǎng,adj.,因为努力学习，他获得了理想的成绩。,
因为努力学习，他获得了理想的成绩。,"Because he studied hard, he got the ideal grades.",理想,lǐxiǎng,adj.,perfect; desirable
(physical) strength; might; force,力气,lìqi,n.,走了这么多路，我累得一点儿力气都没有了。,
走了这么多路，我累得一点儿力气都没有了。,"After walking so many ways, I was too tired to have any strength at all.",力气,lìqi,n.,(physical) strength; might; force
grave; serious; acute,厉害,lìhai,adj.,他病得很厉害，住院了。,
他病得很厉害，住院了。,He was very ill and hospitalized.,厉害,lìhai,adj.,grave; serious; acute
pair; couple,俩,liǎ,num.,我们俩是好朋友。,
我们俩是好朋友。,We're good friends.,俩,liǎ,num.,pair; couple
even (used for emphasis),连,lián,adv.,你怎么连我都忘了？,
你怎么连我都忘了？,Why have you forgotten about me?,连,lián,adv.,even (used for emphasis)
be in succession,连,lián,v.,上课的时候，老师连着问了我好几个问题。,
上课的时候，老师连着问了我好几个问题。,"During the class, the teacher asked me several questions.",连,lián,v.,be in succession
communicate; establish contact,联系,liánxì,v.,有什么问题可以随时联系我。,
有什么问题可以随时联系我。,Feel free to contact me if you have any questions.,联系,liánxì,v.,communicate; establish contact
association; relationship,联系,liánxì,n.,你和大学同学还有联系吗？,
你和大学同学还有联系吗？,Are you still in touch with your college classmates?,联系,liánxì,n.,association; relationship
cool,凉快,liángkuai,adj.,秋天的天气很凉快。,
秋天的天气很凉快。,It is cool in autumn.,凉快,liángkuai,adj.,cool
change,零钱,língqián,n.,您可以帮我换一些零钱吗？,
您可以帮我换一些零钱吗？,Can you change some change for me?,零钱,língqián,n.,change
in addition,另外,lìngwài,adj.,我还要跟你谈另外一件事情。,
我还要跟你谈另外一件事情。,There's one more thing I want to talk to you about.,另外,lìngwài,adj.,in addition
stay,留,liú,v.,我留下等他，你先走吧。,
我留下等他，你先走吧。,"I'll stay and wait for him, you go first.",留,liú,v.,stay
fluent,流利,liúlì,adj.,你的汉语说得很流利。,
你的汉语说得很流利。,You speak Chinese fluently.,流利,liúlì,adj.,fluent
popular; fashionable,流行,liúxíng,adj.,很多年轻人都喜欢流行音乐。,
很多年轻人都喜欢流行音乐。,A lot of young people love pop music.,流行,liúxíng,adj.,popular; fashionable
travel,旅行,lǚxíng,v.,我们计划夏天去云南旅行。,
我们计划夏天去云南旅行。,We plan to travel to Yunnan in the summer.,旅行,lǚxíng,v.,travel
lawyer,律师,lǜshī,n.,我的妈妈是一名律师。,
我的妈妈是一名律师。,My mom is a lawyer.,律师,lǜshī,n.,lawyer
messy; disorderly; in confusion; confused,乱,luàn,adj.,房间里很乱，我们收拾一下吧。,
房间里很乱，我们收拾一下吧。,"The room is very messy, let's clean it up.",乱,luàn,adj.,messy; disorderly; in confusion; confused
troublesome,麻烦,máfan,adj.,这件事儿很麻烦，我们需要你的帮助。,
这件事儿很麻烦，我们需要你的帮助。,This is troublesome and we need your help.,麻烦,máfan,adj.,troublesome
bother,麻烦,máfan,v.,麻烦您帮我拿个杯子好吗？,
麻烦您帮我拿个杯子好吗？,"Could you get me a cup, please?",麻烦,máfan,v.,bother
bother; burden,麻烦,máfan,n.,真不好意思，给你带来这么多麻烦。,
真不好意思，给你带来这么多麻烦。,I'm sorry for causing you so much trouble.,麻烦,máfan,n.,bother; burden
careless; negligent,马虎,mǎhu,adj.,做事要认真，不能这么马虎。,
做事要认真，不能这么马虎。,Be serious and don't be so sloppy.,马虎,mǎhu,adj.,careless; negligent
filled; full of,满,mǎn,adj.,我的书包里装满了书。,
我的书包里装满了书。,My bag was full of books.,满,mǎn,adj.,filled; full of
hair; fur,毛,máo,n.,这只小狗的毛是白色的。,
这只小狗的毛是白色的。,The puppy's fur is white.,毛,máo,n.,hair; fur
tenth of one Yuan (monetary unit),毛,máo,nm.,地上有一毛钱。,
地上有一毛钱。,There was a dime on the ground.,毛,máo,nm.,tenth of one Yuan (monetary unit)
towel,毛巾,máojīn,n.,热了吧，用毛巾擦擦汗吧。,
热了吧，用毛巾擦擦汗吧。,Warm up and wipe your sweat with a towel.,毛巾,máojīn,n.,towel
"bright; beautiful (used for sth abstract, such as life and wish)",美好,měihǎo,adj.,我觉得每天的生活都很美好。,
我觉得每天的生活都很美好。,I think life is wonderful every day.,美好,měihǎo,adj.,"bright; beautiful (used for sth abstract, such as life and wish)"
beautiful,美丽,měilì,adj.,她真是一个美丽的女孩儿。,
她真是一个美丽的女孩儿。,She is such a beautiful girl.,美丽,měilì,adj.,beautiful
dream,梦,mèng,n.,这真是个有趣的梦！,
这真是个有趣的梦！,What an interesting dream!,梦,mèng,n.,dream
have a dream while sleeping,梦,mèng,v.,昨天晚上我梦到了妈妈。,
昨天晚上我梦到了妈妈。,Last night I dreamed about my mom.,梦,mèng,v.,have a dream while sleeping
get lost; lose one’s way,迷路,mílù,v.,他在森林里迷路了。,
他在森林里迷路了。,He got lost in the forest.,迷路,mílù,v.,get lost; lose one’s way
code; password,密码,mìmǎ,n.,我把信用卡的密码忘了。,
我把信用卡的密码忘了。,I forgot my credit card password.,密码,mìmǎ,n.,code; password
free,免费,miǎnfèi,adj.,在这家饭店吃饭，饮料免费。,
在这家饭店吃饭，饮料免费。,Eat and drink at this restaurant for free.,免费,miǎnfèi,adj.,free
second,秒,miǎo,n.,哥哥跑 100 米只用了 15秒。,
哥哥跑 100 米只用了 15秒。,It only took 15 seconds for my brother to run 100 meters.,秒,miǎo,n.,second
nation; race; nationality; ethnic group,民族,mínzú,n.,中国是个多民族的国家。,
中国是个多民族的国家。,China is a multi-ethnic country.,民族,mínzú,n.,nation; race; nationality; ethnic group
mother,母亲,mǔqīn,n.,我来介绍一下，这位是我的母亲。,
我来介绍一下，这位是我的母亲。,Let me introduce you to my mother.,母亲,mǔqīn,n.,mother
purpose; aim,目的,mùdì,n.,我不明白他这样做的目的。,
我不明白他这样做的目的。,I don't understand why he's doing this.,目的,mùdì,n.,purpose; aim
inner; inside,内,nèi,n.,包括张老师在内，教室里一共有 10 个人。,
包括张老师在内，教室里一共有 10 个人。,"Including Teacher Zhang, there were 10 people in the classroom.",内,nèi,n.,inner; inside
content; substance,内容,nèiróng,n.,这篇文章的内容非常精彩。,
这篇文章的内容非常精彩。,The content of this article is fantastic.,内容,nèiróng,n.,content; substance
patience,耐心,nàixīn,n.,教育孩子要有耐心。,
教育孩子要有耐心。,Teach your child to be patient.,耐心,nàixīn,n.,patience
used in a rhetorical question,难道,nándào,adv.,这些菜难道不好吃吗？,
这些菜难道不好吃吗？,Aren't these dishes delicious?,难道,nándào,adv.,used in a rhetorical question
feel unwell; feel ill; suffer pain,难受,nánshòu,adj.,我感冒了，身体很难受。,
我感冒了，身体很难受。,I have a cold and I feel sick.,难受,nánshòu,adj.,feel unwell; feel ill; suffer pain
ability; capacity; capability,能力,nénglì,n.,每个人都有自己的能力和特点。,
每个人都有自己的能力和特点。,Everyone has their own abilities and characteristics.,能力,nénglì,n.,ability; capacity; capability
age,年龄,niánlíng,n.,随便问别人的年龄是不礼貌的。,
随便问别人的年龄是不礼貌的。,It is impolite to ask someone their age.,年龄,niánlíng,n.,age
do; manage; handle,弄,nòng,v.,小狗把房间弄得很乱。,
小狗把房间弄得很乱。,The puppy messed up the room.,弄,nòng,v.,do; manage; handle
warm,暖和,nuǎnhuo,adj.,春天来了，天气变暖和了。,
