妹妹是个活泼可爱的小女孩。,My sister is a lively and cute little girl.,活泼,huópō,adj.,lively,mèi mèi shì gè huó pō kě ài de xiǎo nǚ hái 。
fire,火,huǒ,n.,森林着火了。,,sēn lín zháo huǒ le 。
森林着火了。,The forest is on fire.,火,huǒ,n.,fire,sēn lín zháo huǒ le 。
anger; irritation,火,huǒ,n.,请别发火。,,qǐng bié fā huǒ 。
请别发火。,Please don't get angry.,火,huǒ,n.,anger; irritation,qǐng bié fā huǒ 。
fashionable; popular; prosperous,火,huǒ,adj.,最近我们的生意很火。,,zuì jìn wǒ men de shēng yì hěn huǒ 。
最近我们的生意很火。,Our business has been hot lately.,火,huǒ,adj.,fashionable; popular; prosperous,zuì jìn wǒ men de shēng yì hěn huǒ 。
get; obtain,获得,huòdé,v.,祝贺你们获得了好成绩。,,zhù hè nǐ men huò dé le hǎo chéng jì 。
祝贺你们获得了好成绩。,Congratulations on your good work.,获得,huòdé,v.,get; obtain,zhù hè nǐ men huò dé le hǎo chéng jì 。
positive; vigorous,积极,jījí,adj.,我们要用积极的态度面对生活。,,wǒ men yào yòng jī jí de tài dù miàn duì shēng huó 。
我们要用积极的态度面对生活。,We need to approach life with a positive attitude.,积极,jījí,adj.,positive; vigorous,wǒ men yào yòng jī jí de tài dù miàn duì shēng huó 。
accumulate,积累,jīlěi,v.,他在工作中积累了丰富的经验。,,tā zài gōng zuò zhōng jī lěi le fēng fù de jīng yàn 。
他在工作中积累了丰富的经验。,He has accumulated a wealth of experience in his work.,积累,jīlěi,v.,accumulate,tā zài gōng zuò zhōng jī lěi le fēng fù de jīng yàn 。
accumulation,积累,jīlěi,n.,经过多年的积累，他的语言水平有了很大提高。,,jīng guò duō nián de jī lěi ， tā de yǔ yán shuǐ píng yǒu le hěn dà tí gāo 。
经过多年的积累，他的语言水平有了很大提高。,"After years of accumulation, his language level has greatly improved.",积累,jīlěi,n.,accumulation,jīng guò duō nián de jī lěi ， tā de yǔ yán shuǐ píng yǒu le hěn dà tí gāo 。
basis; foundation,基础,jīchǔ,n.,请在原来的基础上再改一改。,,qǐng zài yuán lái de jī chǔ shàng zài gǎi yī gǎi 。
请在原来的基础上再改一改。,Please try again from the original.,基础,jīchǔ,n.,basis; foundation,qǐng zài yuán lái de jī chǔ shàng zài gǎi yī gǎi 。
basic,基础,jīchǔ,adj.,我学习了一些基础的语法知识。,,wǒ xué xí le yī xiē jī chǔ de yǔ fǎ zhī shí 。
我学习了一些基础的语法知识。,I learned some basic grammar.,基础,jīchǔ,adj.,basic,wǒ xué xí le yī xiē jī chǔ de yǔ fǎ zhī shí 。
stir; excite; move,激动,jīdòng,adj.,看了这部电影，我很激动。,,kàn le zhè bù diàn yǐng ， wǒ hěn jī dòng 。
看了这部电影，我很激动。,I was thrilled to see the movie.,激动,jīdòng,adj.,stir; excite; move,kàn le zhè bù diàn yǐng ， wǒ hěn jī dòng 。
thrill; inspire,激动,jīdòng,v.,这个消息真是激动人心。,,zhè ge xiāo xī zhēn shì jī dòng rén xīn 。
这个消息真是激动人心。,This news is really exciting.,激动,jīdòng,v.,thrill; inspire,zhè ge xiāo xī zhēn shì jī dòng rén xīn 。
in time,及时,jíshí,adv.,谢谢你及时赶来帮助我。,,xiè xiè nǐ jí shí gǎn lái bāng zhù wǒ 。
谢谢你及时赶来帮助我。,Thank you for coming in time to help me.,及时,jíshí,adv.,in time,xiè xiè nǐ jí shí gǎn lái bāng zhù wǒ 。
just right; just enough,及时,jíshí,adj.,这场雨下得很及时。,,zhè chǎng yǔ xià dé hěn jí shí 。
这场雨下得很及时。,It was raining in time.,及时,jíshí,adj.,just right; just enough,zhè chǎng yǔ xià dé hěn jí shí 。
even if,即使,jíshǐ,conj.,即使遇到了困难也不要放弃。,,jí shǐ yù dào le kùn nán yě bú yào fàng qì 。
即使遇到了困难也不要放弃。,Don't give up even when you're in trouble.,即使,jíshǐ,conj.,even if,jí shǐ yù dào le kùn nán yě bú yào fàng qì 。
plan,计划,jìhuà,n.,这个计划很不错，你就按照它去做吧。,,zhè ge jì huà hěn bú cuò ， nǐ jiù àn zhào tā qù zuò ba 。
这个计划很不错，你就按照它去做吧。,"This plan is very good, you should do it accordingly.",计划,jìhuà,n.,plan,zhè ge jì huà hěn bú cuò ， nǐ jiù àn zhào tā qù zuò ba 。
plan to do sth,计划,jìhuà,v.,我们计划在五一节那天结婚。,,wǒ men jì huà zài wǔ yī jié nà tiān jié hūn 。
我们计划在五一节那天结婚。,We plan to get married on May Day.,计划,jìhuà,v.,plan to do sth,wǒ men jì huà zài wǔ yī jié nà tiān jié hūn 。
computer,计算机,jìsuànjī,n.,每个教室里都有一台计算机。,,měi gè jiào shì lǐ dōu yǒu yī tái jì suàn jī 。
每个教室里都有一台计算机。,There is a computer in every classroom.,计算机,jìsuànjī,n.,computer,měi gè jiào shì lǐ dōu yǒu yī tái jì suàn jī 。
reporter; journalist,记者,jìzhě,n.,一位记者报道了这个消息。,,yī wèi jì zhě bào dào le zhè ge xiāo xī 。
一位记者报道了这个消息。,A reporter reported the news.,记者,jìzhě,n.,reporter; journalist,yī wèi jì zhě bào dào le zhè ge xiāo xī 。
technology; technique,技术,jìshù,n.,这是一个复杂的技术问题。,,zhè shì yí gè fù zá de jì shù wèn tí 。
这是一个复杂的技术问题。,This is a complex technical issue.,技术,jìshù,n.,technology; technique,zhè shì yí gè fù zá de jì shù wèn tí 。
since,既然,jìrán,conj.,你既然答应了，就要把事情办好。,,nǐ jì rán dā yìng le ， jiù yào bǎ shì qíng bàn hǎo 。
你既然答应了，就要把事情办好。,"Since you said yes, you have to get things done.",既然,jìrán,conj.,since,nǐ jì rán dā yìng le ， jiù yào bǎ shì qíng bàn hǎo 。
continue; proceed; carry on; get on; keep on,继续,jìxù,adv.,请大家休息一会儿，十分钟后继续上课。,,qǐng dà jiā xiū xī yī huì er ， shí fēn zhōng hòu jì xù shàng kè 。
请大家休息一会儿，十分钟后继续上课。,[Translation error],继续,jìxù,adv.,continue; proceed; carry on; get on; keep on,qǐng dà jiā xiū xī yī huì er ， shí fēn zhōng hòu jì xù shàng kè 。
mail,寄,jì,v.,你的信已经寄到。,,nǐ de xìn yǐ jīng jì dào 。
你的信已经寄到。,Your letter has arrived.,寄,jì,v.,mail,nǐ de xìn yǐ jīng jì dào 。
work overtime,加班,jiābān,sv.,这个星期，我们几乎每天都加班。,,zhè ge xīng qī ， wǒ men jī hū měi tiān dōu jiā bān 。
这个星期，我们几乎每天都加班。,This week we are working overtime almost every day.,加班,jiābān,sv.,work overtime,zhè ge xīng qī ， wǒ men jī hū měi tiān dōu jiā bān 。
gas station,加油站,jiāyóuzhàn,n.,你家附近有加油站吗？,,nǐ jiā fù jìn yǒu jiā yóu zhàn ma ？
你家附近有加油站吗？,Is there a gas station near your home?,加油站,jiāyóuzhàn,n.,gas station,nǐ jiā fù jìn yǒu jiā yóu zhàn ma ？
furniture,家具,jiājù,n.,搬家后我们换了新家具。,,bān jiā hòu wǒ men huàn le xīn jiā jù 。
搬家后我们换了新家具。,We changed the furniture after moving.,家具,jiājù,n.,furniture,bān jiā hòu wǒ men huàn le xīn jiā jù 。
price,价格,jiàgé,n.,从去年开始，汽车的价格在降低。,,cóng qù nián kāi shǐ ， qì chē de jià gé zài jiàng dī 。
从去年开始，汽车的价格在降低。,The price of cars has been falling since last year.,价格,jiàgé,n.,price,cóng qù nián kāi shǐ ， qì chē de jià gé zài jiàng dī 。
fake; false,假,jiǎ,adj.,做人要诚实，不能说假话。,,zuò rén yào chéng shí ， bù néng shuō jiǎ huà 。
做人要诚实，不能说假话。,Be honest and do not tell lies.,假,jiǎ,adj.,fake; false,zuò rén yào chéng shí ， bù néng shuō jiǎ huà 。
insist on; persist in; keep up; stand on,坚持,jiānchí,v.,他一直坚持自己的看法。,,tā yì zhí jiān chí zì jǐ de kàn fǎ 。
他一直坚持自己的看法。,He always stuck to his point of view.,坚持,jiānchí,v.,insist on; persist in; keep up; stand on,tā yì zhí jiān chí zì jǐ de kàn fǎ 。
lose weight,减肥,jiǎnféi,sv.,我每天跑步减肥。,,wǒ měi tiān pǎo bù jiǎn féi 。
我每天跑步减肥。,I run to lose weight every day.,减肥,jiǎnféi,sv.,lose weight,wǒ měi tiān pǎo bù jiǎn féi 。
reduce; decrease; cut down; diminish,减少,jiǎnshǎo,v.,顾客减少了三分之一。,,gù kè jiǎn shǎo le sān fēn zhī yī 。
顾客减少了三分之一。,Customers decreased by a third.,减少,jiǎnshǎo,v.,reduce; decrease; cut down; diminish,gù kè jiǎn shǎo le sān fēn zhī yī 。
suggest; advise,建议,jiànyì,v.,我建议明天休息一天。,,wǒ jiàn yì míng tiān xiū xī yī tiān 。
我建议明天休息一天。,I suggest a day off tomorrow.,建议,jiànyì,v.,suggest; advise,wǒ jiàn yì míng tiān xiū xī yī tiān 。
suggestion; advice,建议,jiànyì,n.,他提出了很多有用的建议。,,tā tí chū le hěn duō yǒu yòng de jiàn yì 。
他提出了很多有用的建议。,He made a lot of useful suggestions.,建议,jiànyì,n.,suggestion; advice,tā tí chū le hěn duō yǒu yòng de jiàn yì 。
in the future; later,将来,jiānglái,n.,将来你打算做什么工作？,,jiāng lái nǐ dǎ suàn zuò shén me gōng zuò ？
将来你打算做什么工作？,What do you plan to do in the future?,将来,jiānglái,n.,in the future; later,jiāng lái nǐ dǎ suàn zuò shén me gōng zuò ？
prize; reward; award; bonus,奖金,jiǎngjīn,n.,我们年底发了一笔奖金。,,wǒ men nián dǐ fā le yī bǐ jiǎng jīn 。
我们年底发了一笔奖金。,We sent a bonus at the end of the year.,奖金,jiǎngjīn,n.,prize; reward; award; bonus,wǒ men nián dǐ fā le yī bǐ jiǎng jīn 。
lower; reduce; decrease,降低,jiàngdī,v.,秋天来了，温度开始降低了。,,qiū tiān lái le ， wēn dù kāi shǐ jiàng dī le 。
秋天来了，温度开始降低了。,Autumn is here and the temperature is starting to drop.,降低,jiàngdī,v.,lower; reduce; decrease,qiū tiān lái le ， wēn dù kāi shǐ jiàng dī le 。
give; hand over,交,jiāo,v.,我已经把材料交给经理了。,,wǒ yǐ jīng bǎ cái liào jiāo gěi jīng lǐ le 。
我已经把材料交给经理了。,I've given the materials to the manager.,交,jiāo,v.,give; hand over,wǒ yǐ jīng bǎ cái liào jiāo gěi jīng lǐ le 。
make friends,交,jiāo,v.,我交了很多中国朋友。,,wǒ jiāo le hěn duō zhōng guó péng yǒu 。
我交了很多中国朋友。,I have made a lot of Chinese friends.,交,jiāo,v.,make friends,wǒ jiāo le hěn duō zhōng guó péng yǒu 。
communicate,交流,jiāoliú,v.,语言是人和人之间交流的工具。,,yǔ yán shì rén hé rén zhī jiān jiāo liú de gōng jù 。
语言是人和人之间交流的工具。,Language is a tool for people to communicate with each other.,交流,jiāoliú,v.,communicate,yǔ yán shì rén hé rén zhī jiān jiāo liú de gōng jù 。
have an exchange with,交流,jiāoliú,v.,国家之间的文化交流越来越丰富。,,guó jiā zhī jiān de wén huà jiāo liú yuè lái yuè fēng fù 。
国家之间的文化交流越来越丰富。,Cultural exchanges between countries are getting richer and richer.,交流,jiāoliú,v.,have an exchange with,guó jiā zhī jiān de wén huà jiāo liú yuè lái yuè fēng fù 。
traffic,交通,jiāotōng,n.,常用的交通工具有汽车、火车、飞机等。,,cháng yòng de jiāo tōng gōng jù yǒu qì chē 、 huǒ chē 、 fēi jī děng 。
常用的交通工具有汽车、火车、飞机等。,"Common means of transportation are cars, trains, planes, etc.",交通,jiāotōng,n.,traffic,cháng yòng de jiāo tōng gōng jù yǒu qì chē 、 huǒ chē 、 fēi jī děng 。
suburbs; outskirts,郊区,jiāoqū,n.,我住在郊区，开车半个小时就能到市中心。,,wǒ zhù zài jiāo qū ， kāi chē bàn gè xiǎo shí jiù néng dào shì zhōng xīn 。
我住在郊区，开车半个小时就能到市中心。,"I live on the outskirts of town, half an hour's drive to the city center.",郊区,jiāoqū,n.,suburbs; outskirts,wǒ zhù zài jiāo qū ， kāi chē bàn gè xiǎo shí jiù néng dào shì zhōng xīn 。
proud,骄傲,jiāo’ào,adj.,获得了成功也不能太骄傲。,,huò dé le chéng gōng yě bù néng tài jiāo ào 。
获得了成功也不能太骄傲。,You can't be too proud of your success.,骄傲,jiāo’ào,adj.,proud,huò dé le chéng gōng yě bù néng tài jiāo ào 。
jiaozi; dumpling,饺子,jiǎozi,n.,中国人过春节要吃饺子。,,zhōng guó rén guò chūn jié yào chī jiǎo zi 。
中国人过春节要吃饺子。,Chinese people eat dumplings for the Spring Festival.,饺子,jiǎozi,n.,jiaozi; dumpling,zhōng guó rén guò chūn jié yào chī jiǎo zi 。
professor,教授,jiàoshòu,n.,他是一位大学教授。,,tā shì yī wèi dà xué jiào shòu 。
他是一位大学教授。,He is a university professor.,教授,jiàoshòu,n.,professor,tā shì yī wèi dà xué jiào shòu 。
education,教育,jiàoyù,n.,父母很重视孩子的教育。,,fù mǔ hěn zhòng shì hái zi de jiào yù 。
父母很重视孩子的教育。,Parents value their children's education.,教育,jiàoyù,n.,education,fù mǔ hěn zhòng shì hái zi de jiào yù 。
educate,教育,jiàoyù,v.,爸爸经常教育我要做一个诚实的人。,,bà bà jīng cháng jiào yù wǒ yào zuò yí gè chéng shí de rén 。
爸爸经常教育我要做一个诚实的人。,Dad always taught me to be honest.,教育,jiàoyù,v.,educate,bà bà jīng cháng jiào yù wǒ yào zuò yí gè chéng shí de rén 。
accept; take up,接受,jiēshòu,v.,你的意见我都接受。,,nǐ de yì jiàn wǒ dōu jiē shòu 。
你的意见我都接受。,I accept all your suggestions.,接受,jiēshòu,v.,accept; take up,nǐ de yì jiàn wǒ dōu jiē shòu 。
continue; go on,接着,jiēzhe,v.,他想了一会儿接着写。,,tā xiǎng le yī huì er jiē zhe xiě 。
他想了一会儿接着写。,He thought for a moment and then wrote.,接着,jiēzhe,v.,continue; go on,tā xiǎng le yī huì er jiē zhe xiě 。
section; period of class,节,jié,nm.,我们下午只有一节课。,,wǒ men xià wǔ zhǐ yǒu yī jié kè 。
我们下午只有一节课。,We only have one lesson in the afternoon.,节,jié,nm.,section; period of class,wǒ men xià wǔ zhǐ yǒu yī jié kè 。
economize; save; spare,节约,jiéyuē,v.,请节约用水。,,qǐng jié yuē yòng shuǐ 。
请节约用水。,Please conserve water.,节约,jiéyuē,v.,economize; save; spare,qǐng jié yuē yòng shuǐ 。
result,结果,jiéguǒ,n.,你看比赛了吗，结果怎么样？,,nǐ kàn bǐ sài le ma ， jié guǒ zěn me yàng ？
你看比赛了吗，结果怎么样？,Did you watch the match? What was the result?,结果,jiéguǒ,n.,result,nǐ kàn bǐ sài le ma ， jié guǒ zěn me yàng ？
explain; interpret; define,解释,jiěshì,v.,他把原因解释得很清楚。,,tā bǎ yuán yīn jiě shì dé hěn qīng chǔ 。
他把原因解释得很清楚。,He explained the reason very clearly.,解释,jiěshì,v.,explain; interpret; define,tā bǎ yuán yīn jiě shì dé hěn qīng chǔ 。
explanation; comment; construction; exposition,解释,jiěshì,n.,请允许我对这件事做个解释。,,qǐng yǔn xǔ wǒ duì zhè jiàn shì zuò gè jiě shì 。
请允许我对这件事做个解释。,Allow me to explain.,解释,jiěshì,n.,explanation; comment; construction; exposition,qǐng yǔn xǔ wǒ duì zhè jiàn shì zuò gè jiě shì 。
although; even though,尽管,jǐnguǎn,conj.,尽管我认识他很久了，但是并不了解。,,jǐn guǎn wǒ rèn shí tā hěn jiǔ le ， dàn shì bìng bù liǎo jiě 。
尽管我认识他很久了，但是并不了解。,"Although I've known him for a long time, I don't know him.",尽管,jǐnguǎn,conj.,although; even though,jǐn guǎn wǒ rèn shí tā hěn jiǔ le ， dàn shì bìng bù liǎo jiě 。
feel nervous,紧张,jǐnzhāng,adj.,第一次演出，他很紧张。,,dì yī cì yǎn chū ， tā hěn jǐn zhāng 。
第一次演出，他很紧张。,"For the first performance, he was nervous.",紧张,jǐnzhāng,adj.,feel nervous,dì yī cì yǎn chū ， tā hěn jǐn zhāng 。
execute; carry out,进行,jìnxíng,v.,比赛还在进行。,,bǐ sài hái zài jìn xíng 。
比赛还在进行。,The game is still going on.,进行,jìnxíng,v.,execute; carry out,bǐ sài hái zài jìn xíng 。
forbid; prohibit,禁止,jìnzhǐ,v.,公共场所禁止抽烟。,,gōng gòng chǎng suǒ jìn zhǐ chōu yān 。
公共场所禁止抽烟。,Smoking is not allowed in public places.,禁止,jìnzhǐ,v.,forbid; prohibit,gōng gòng chǎng suǒ jìn zhǐ chōu yān 。
Beijing Opera,京剧,jīngjù,n.,她是一位著名的京剧演员。,,tā shì yī wèi zhù míng de jīng jù yǎn yuán 。
她是一位著名的京剧演员。,She is a famous Peking Opera actress.,京剧,jīngjù,n.,Beijing Opera,tā shì yī wèi zhù míng de jīng jù yǎn yuán 。
economy,经济,jīngjì,n.,近些年来这个城市的经济发展很快快。,,jìn xiē nián lái zhè ge chéng shì de jīng jì fā zhǎn hěn kuài kuài 。
近些年来这个城市的经济发展很快快。,The city's economy has grown rapidly in recent years.,经济,jīngjì,n.,economy,jìn xiē nián lái zhè ge chéng shì de jīng jì fā zhǎn hěn kuài kuài 。
go through; experience; undergo,经历,jīnglì,v.,这段时间，我经历了很多事情。,,zhè duàn shí jiān ， wǒ jīng lì le hěn duō shì qíng 。
这段时间，我经历了很多事情。,I've been through a lot during this time.,经历,jīnglì,v.,go through; experience; undergo,zhè duàn shí jiān ， wǒ jīng lì le hěn duō shì qíng 。
one's past experiences,经历,jīnglì,n.,我的经历我都写在这本书里了。,,wǒ de jīng lì wǒ dōu xiě zài zhè běn shū lǐ le 。
我的经历我都写在这本书里了。,My experience is written in this book.,经历,jīnglì,n.,one's past experiences,wǒ de jīng lì wǒ dōu xiě zài zhè běn shū lǐ le 。
experience,经验,jīngyàn,n.,他在工作中积累了很多经验。,,tā zài gōng zuò zhōng jī lěi le hěn duō jīng yàn 。
他在工作中积累了很多经验。,He has accumulated a lot of experience in his work.,经验,jīngyàn,n.,experience,tā zài gōng zuò zhōng jī lěi le hěn duō jīng yàn 。
"(of a performance, match, etc.) brilliant, wonderful",精彩,jīngcǎi,adj.,你们的表演真精彩，大家都很喜欢。,,nǐ men de biǎo yǎn zhēn jīng cǎi ， dà jiā dōu hěn xǐ huān 。
你们的表演真精彩，大家都很喜欢。,Your performance was amazing and everyone loved it.,精彩,jīngcǎi,adj.,"(of a performance, match, etc.) brilliant, wonderful",nǐ men de biǎo yǎn zhēn jīng cǎi ， dà jiā dōu hěn xǐ huān 。
scenery; view,景色,jǐngsè,n.,日落的时候，海边的景色很美。,,rì luò de shí hòu ， hǎi biān de jǐng sè hěn měi 。
日落的时候，海边的景色很美。,The view by the sea is beautiful at sunset.,景色,jǐngsè,n.,scenery; view,rì luò de shí hòu ， hǎi biān de jǐng sè hěn měi 。
policeman; policewoman ; cop,警察,jǐngchá,n.,我从小就想成为一名警察。,,wǒ cóng xiǎo jiù xiǎng chéng wéi yī míng jǐng chá 。
我从小就想成为一名警察。,I've wanted to be a cop since I was a kid.,警察,jǐngchá,n.,policeman; policewoman ; cop,wǒ cóng xiǎo jiù xiǎng chéng wéi yī míng jǐng chá 。
compete; contend,竞争,jìngzhēng,v.,运动员们在赛场上激烈地竞争。,,yùn dòng yuán men zài sài chǎng shàng jī liè dì jìng zhēng 。
运动员们在赛场上激烈地竞争。,Athletes compete fiercely on the field.,竞争,jìngzhēng,v.,compete; contend,yùn dòng yuán men zài sài chǎng shàng jī liè dì jìng zhēng 。
unexpectedly,竟然,jìngrán,adv.,他们竟然只用了一周就完成了任务。,,tā men jìng rán zhǐ yòng le yī zhōu jiù wán chéng le rèn wù 。
他们竟然只用了一周就完成了任务。,It only took them a week to complete the task.,竟然,jìngrán,adv.,unexpectedly,tā men jìng rán zhǐ yòng le yī zhōu jiù wán chéng le rèn wù 。
mirror; glass,镜子,jìngzi,n.,对不起，我把镜子打破了。,,duì bù qǐ ， wǒ bǎ jìng zi dǎ pò le 。
对不起，我把镜子打破了。,"Sorry, I broke the mirror.",镜子,jìngzi,n.,mirror; glass,duì bù qǐ ， wǒ bǎ jìng zi dǎ pò le 。
on earth,究竟,jiūjìng,adv.,你究竟为什么哭呢？,,nǐ jiū jìng wèi shén me kū ne ？
你究竟为什么哭呢？,Why are you crying?,究竟,jiūjìng,adv.,on earth,nǐ jiū jìng wèi shén me kū ne ？
lift; hold up,举,jǔ,v.,大家还有问题吗？请举手。,,dà jiā hái yǒu wèn tí ma ？ qǐng jǔ shǒu 。
大家还有问题吗？请举手。,Any questions? Raise your hands.,举,jǔ,v.,lift; hold up,dà jiā hái yǒu wèn tí ma ？ qǐng jǔ shǒu 。
"hold (an exhibition, contest, etc.)",举办,jǔbàn,v.,这个活动由我们来举办。,,zhè ge huó dòng yóu wǒ men lái jǔ bàn 。
这个活动由我们来举办。,This event is hosted by us.,举办,jǔbàn,v.,"hold (an exhibition, contest, etc.)",zhè ge huó dòng yóu wǒ men lái jǔ bàn 。
perform; take place,举行,jǔxíng,v.,会议两点钟举行。,,huì yì liǎng diǎn zhōng jǔ xíng 。
会议两点钟举行。,The meeting took place at two o'clock.,举行,jǔxíng,v.,perform; take place,huì yì liǎng diǎn zhōng jǔ xíng 。
decline; reject,拒绝,jùjué,v.,他拒绝了大家的邀请。,,tā jù jué le dà jiā de yāo qǐng 。
他拒绝了大家的邀请。,He declined everyone's invitation.,拒绝,jùjué,v.,decline; reject,tā jù jué le dà jiā de yāo qǐng 。
be apart from; be at a distance from,距离,jùlí,v.,我家距离公司很远。,,wǒ jiā jù lí gōng sī hěn yuǎn 。
我家距离公司很远。,My house is far from the company.,距离,jùlí,v.,be apart from; be at a distance from,wǒ jiā jù lí gōng sī hěn yuǎn 。
meeting; get-together,聚会,jùhuì,n.,明天有个聚会，你想参加吗？,,míng tiān yǒu gè jù huì ， nǐ xiǎng cān jiā ma ？
明天有个聚会，你想参加吗？,"There's a party tomorrow, do you want to go?",聚会,jùhuì,n.,meeting; get-together,míng tiān yǒu gè jù huì ， nǐ xiǎng cān jiā ma ？
make a joke,开玩笑,kāi wánxiào,n.,你是在开玩笑吧？,,nǐ shì zài kāi wán xiào ba ？
你是在开玩笑吧？,You got to be kidding me.,开玩笑,kāi wánxiào,n.,make a joke,nǐ shì zài kāi wán xiào ba ？
happy; joyful; delighted,开心,kāixīn,adj.,妹妹开心地笑了。,,mèi mèi kāi xīn dì xiào le 。
妹妹开心地笑了。,My sister smiled happily.,开心,kāixīn,adj.,happy; joyful; delighted,mèi mèi kāi xīn dì xiào le 。
opinion,看法,kànfǎ,n.,请说说您对这件事儿的看法吧。,,qǐng shuō shuō nín duì zhè jiàn shì ér de kàn fǎ ba 。
请说说您对这件事儿的看法吧。,Tell us what you think of this.,看法,kànfǎ,n.,opinion,qǐng shuō shuō nín duì zhè jiàn shì ér de kàn fǎ ba 。
think; consider,考虑,kǎolǜ,v.,我会认真考虑一下这个问题。,,wǒ huì rèn zhēn kǎo lǜ yī xià zhè ge wèn tí 。
我会认真考虑一下这个问题。,I'll think about it.,考虑,kǎolǜ,v.,think; consider,wǒ huì rèn zhēn kǎo lǜ yī xià zhè ge wèn tí 。
science,科学,kēxué,n.,他在学校里学习了很多科学知识。,,tā zài xué xiào lǐ xué xí le hěn duō kē xué zhī shí 。
他在学校里学习了很多科学知识。,He learned a lot of science in school.,科学,kēxué,n.,science,tā zài xué xiào lǐ xué xí le hěn duō kē xué zhī shí 。
used for plants,棵,kē,nm.,这棵树又高又大。,,zhè kē shù yòu gāo yòu dà 。
这棵树又高又大。,This tree is tall and big.,棵,kē,nm.,used for plants,zhè kē shù yòu gāo yòu dà 。
cough,咳嗽,késou,v.,他感冒了，咳嗽得很厉害。,,tā gǎn mào le ， ké sòu dé hěn lì hài 。
他感冒了，咳嗽得很厉害。,He had a cold and was coughing badly.,咳嗽,késou,v.,cough,tā gǎn mào le ， ké sòu dé hěn lì hài 。
pitiful; pitiable; poor,可怜,kělián,adj.,这个小孩儿找不到家了，真可怜。,,zhè ge xiǎo hái ér zhǎo bú dào jiā le ， zhēn kě lián 。
这个小孩儿找不到家了，真可怜。,"This child can't find a home, what a pity.",可怜,kělián,adj.,pitiful; pitiable; poor,zhè ge xiǎo hái ér zhǎo bú dào jiā le ， zhēn kě lián 。
but; yet; however,可是,kěshì,conj.,虽然我很想去，可是实在没时间。,,suī rán wǒ hěn xiǎng qù ， kě shì shí zài méi shí jiān 。
虽然我很想去，可是实在没时间。,"Although I would love to go, I really don't have time.",可是,kěshì,conj.,but; yet; however,suī rán wǒ hěn xiǎng qù ， kě shì shí zài méi shí jiān 。
regrettable; unfortunate,可惜,kěxī,adj.,你不能来参加我们的聚会太可惜了。,,nǐ bù néng lái cān jiā wǒ men de jù huì tài kě xī le 。
你不能来参加我们的聚会太可惜了。,It's a shame you can't come to our party.,可惜,kěxī,adj.,regrettable; unfortunate,nǐ bù néng lái cān jiā wǒ men de jù huì tài kě xī le 。
living room,客厅,kètīng,n.,爸爸正在客厅看电视呢。,,bà bà zhèng zài kè tīng kàn diàn shì ne 。
爸爸正在客厅看电视呢。,Dad is watching TV in the living room.,客厅,kètīng,n.,living room,bà bà zhèng zài kè tīng kàn diàn shì ne 。
certainly; surely,肯定,kěndìng,adv.,我五点以前肯定会回来。,,wǒ wǔ diǎn yǐ qián kěn dìng huì huí lái 。
我五点以前肯定会回来。,I'll definitely be back by 5.,肯定,kěndìng,adv.,certainly; surely,wǒ wǔ diǎn yǐ qián kěn dìng huì huí lái 。
empty; vacant,空,kōng,adj.,盒子里是空的，什么都没有。,,hé zi lǐ shì kōng de ， shén me dōu méi yǒu 。
盒子里是空的，什么都没有。,"The box was empty, nothing.",空,kōng,adj.,empty; vacant,hé zi lǐ shì kōng de ， shén me dōu méi yǒu 。
air,空气,kōngqì,n.,公园里空气非常新鲜。,,gōng yuán lǐ kōng qì fēi cháng xīn xiān 。
公园里空气非常新鲜。,The air in the park is very fresh.,空气,kōngqì,n.,air,gōng yuán lǐ kōng qì fēi cháng xīn xiān 。
perhaps; probably; maybe,恐怕,kǒngpà,adv.,恐怕要下雨了，你带伞了吗？,,kǒng pà yào xià yǔ le ， nǐ dài sǎn le ma ？
恐怕要下雨了，你带伞了吗？,I'm afraid it's going to rain. Do you have an umbrella?,恐怕,kǒngpà,adv.,perhaps; probably; maybe,kǒng pà yào xià yǔ le ， nǐ dài sǎn le ma ？
bitter,苦,kǔ,adj.,药太苦了，我不想吃。,,yào tài kǔ le ， wǒ bù xiǎng chī 。
药太苦了，我不想吃。,"The medicine is too bitter, I don't want to take it.",苦,kǔ,adj.,bitter,yào tài kǔ le ， wǒ bù xiǎng chī 。
mineral water,矿泉水,kuàngquánshuǐ,n.,我买了两瓶矿泉水。,,wǒ mǎi le liǎng píng kuàng quán shuǐ 。
我买了两瓶矿泉水。,I bought two bottles of mineral water.,矿泉水,kuàngquánshuǐ,n.,mineral water,wǒ mǎi le liǎng píng kuàng quán shuǐ 。
feel sleepy,困,kùn,adj.,我困了，要去睡觉。,,wǒ kùn le ， yào qù shuì jiào 。
我困了，要去睡觉。,"I'm sleepy, I have to go to bed.",困,kùn,adj.,feel sleepy,wǒ kùn le ， yào qù shuì jiào 。
trouble; difficulty,困难,kùnnan,n.,工作中，我们遇到了很多困难。,,gōng zuò zhōng ， wǒ men yù dào le hěn duō kùn nán 。
工作中，我们遇到了很多困难。,We had a lot of difficulties at work.,困难,kùnnan,n.,trouble; difficulty,gōng zuò zhōng ， wǒ men yù dào le hěn duō kùn nán 。
difficult; hard; tough,困难,kùnnan,adj.,这个任务对我来说很困难。,,zhè ge rèn wù duì wǒ lái shuō hěn kùn nán 。
